Name,Country,Div Rank,Gender Rank,Overall Rank,Swim,Bike,Run,Finish,Points,Distance,Race_City,Race_Country,Race_Region,Gender,Race_Year,Race_Date,Race_Name,Age_Group
"Park, Sung-Jin",KOR,1,6,6,01:08:28,05:07:53,03:33:45,09:56:54,5000,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Jin, Yonggyun",KOR,2,7,7,01:15:59,05:09:40,03:21:09,09:57:28,4993,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Park, Yongho",KOR,3,15,15,01:06:13,05:14:38,03:44:18,10:15:26,4777,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Enatsu, Shimon",JPN,4,18,18,01:02:10,05:25:05,03:44:39,10:20:48,4713,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Sun, Hyunsoo",KOR,5,19,19,01:09:28,05:28:40,03:31:48,10:21:24,4706,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Lee, In Sik",KOR,6,21,22,01:19:42,05:17:31,03:42:28,10:28:29,4621,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Webb, Brian",USA,7,27,28,01:08:07,05:21:00,03:58:03,10:38:33,4500,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Lee, Jin-Hong",KOR,8,29,30,01:10:40,05:22:58,03:52:22,10:39:00,4494,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Horiuchi, Makoto",JPN,9,31,32,01:16:38,05:35:31,03:38:31,10:43:19,4443,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Nakano, Masaki",JPN,10,33,34,01:10:32,05:30:35,03:54:42,10:43:37,4439,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Ha, Hyuk-Sik",KOR,11,35,37,01:20:47,05:13:57,04:02:31,10:46:27,4405,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Park, Jun-Kyu",KOR,12,39,41,01:12:17,05:31:37,03:56:10,10:51:20,4346,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Lee, Se-Hun",KOR,13,44,47,01:22:40,05:28:30,03:49:13,10:54:42,4306,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Wu, Chia-Ching",TWN,14,47,50,01:15:40,05:13:29,04:16:06,10:55:16,4299,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Lee, Sang-Yeon",KOR,15,61,65,01:24:53,05:40:36,03:46:41,11:06:20,4166,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Jung, In Deok",KOR,16,66,71,01:21:05,05:36:46,04:04:09,11:12:08,4097,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
"Chung, Kwang-Soo",KOR,17,67,73,01:30:50,05:57:34,03:25:32,11:12:42,4090,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,40-44
